재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 반기말	전기말	전전기말	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_DeferredTaxAssets	         X. 이연법인세자산	21,572,254,857	25,480,610,455	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss	         II. 당기손익-공정가치측정금융자산	5,728,293,684,892	5,402,702,452,029	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_IntangibleAssetsAndGoodwill	         VII. 무형자산	18,309,940,126	18,670,109,697	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates	         III. 종속기업투자	22,740,000,000	1,740,000,000	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherFinancialAssets	         VI. 기타금융자산	2,245,754,837,150	1,281,383,484,321	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_OtherNonfinancialAssets	         XI. 기타자산	12,507,050,992	23,397,520,519	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_PropertyPlantAndEquipment	         VIII. 유형자산	34,272,349,979	38,493,844,583	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_AdditionalPaidinCapital	            기타불입자본	48,367,608,862	49,267,608,862	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_Equity	            자본총계	890,486,171,327	871,568,680,590	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_IssuedCapital	            자본금	363,969,375,000	363,969,375,000	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_RetainedEarnings	            이익잉여금	478,149,187,465	458,331,696,728	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	dart_RegulatoryReserveForCreditLoss	               (대손준비금 적립액)	8,448,289,428	10,176,024,412	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	dart_RegulatoryReserveForCreditLossToBeAddedReversed	               (대손준비금 적립(환입) 예정액)	3,911,001,166	-1,727,734,984	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_EquityAndLiabilities	         부채와자본총계	10,388,067,204,207	8,770,751,400,664	
 재무상태표, 증권 - 별도	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-06-30	반기보고서	KRW	ifrs-full_Borrowings	            III. 차입부채	4,857,934,381,811	4,721,217,498,458	
